customerID,Churn_Yes,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,charges_ratio,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighSpender,HighChurnRisk
3724-BSCVH,0,0,10,20.45,242.4,22.036363636363635,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
4877-TSOFF,0,0,55,75.75,4264.25,76.14732142857143,False,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,0,0
9209-NWPGU,0,0,44,65.4,2774.55,61.65666666666667,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,0,0
6961-VCPMC,1,1,46,80.4,3605.2,76.7063829787234,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1
7306-YDSOI,0,0,69,59.75,4069.9,58.14142857142857,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,0,0
5288-AHOUP,0,1,11,78.5,874.2,72.85000000000001,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1
6688-UZPWD,1,0,11,102.0,1145.35,95.44583333333333,False,True,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,1,1
0655-YDGFJ,0,0,29,48.95,1323.7,44.123333333333335,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0
8468-EHYJA,0,0,57,99.65,5497.05,94.77672413793104,False,True,False,True,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,1,1
6823-SIDFQ,0,0,28,18.25,534.7,18.43793103448276,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
1097-FSPVW,0,0,42,54.55,2455.05,57.09418604651163,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,0
2839-RFSQE,1,0,2,20.65,38.7,12.9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
8328-SKJNO,0,0,23,40.65,947.4,39.475,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,0,0
7010-ZMVBF,0,0,18,20.45,357.0,18.789473684210527,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
5201-CBWYG,0,0,62,24.8,1476.25,23.432539682539684,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0
0968-GSIKN,1,0,1,70.8,70.8,35.4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1965-DDBWU,1,0,16,89.05,1448.6,85.21176470588235,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,0,0
9057-SIHCH,1,0,3,96.6,291.9,72.975,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1,1
6352-GIGGQ,0,0,67,88.8,5903.15,86.81102941176471,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,0,0
3635-QQRQD,0,0,62,20.05,1201.65,19.073809523809526,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,0,0
6771-XWBDM,1,0,57,104.5,5921.35,102.09224137931035,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,1,1
2897-DOVND,0,0,2,69.8,146.65,48.88333333333333,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
3082-YVEKW,0,0,23,77.15,1759.4,73.30833333333334,False,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,False,False,False,0,0
0191-EQUUH,0,0,25,35.05,844.45,32.478846153846156,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0,0
7134-HBPBS,0,1,72,108.1,7774.05,106.49383561643836,False,False,False,True,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,1,0
3489-HHPFY,0,0,2,84.05,134.05,44.68333333333334,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
2926-JEJJC,0,0,8,20.2,140.95,15.66111111111111,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0
8601-QACRS,1,0,5,50.6,249.95,41.65833333333333,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
4950-BDEUX,0,0,35,49.2,1701.65,47.268055555555556,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,0,0
5789-LDFXO,0,0,24,24.6,592.65,23.706,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0
0508-OOLTO,0,0,2,71.65,135.75,45.25,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
2984-TBYKU,0,0,72,104.9,7732.65,105.92671232876712,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,False,False,1,0
9822-WMWVG,0,0,41,106.5,4282.4,101.96190476190475,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,1,1
2391-SOORI,1,0,4,49.35,219.65,43.93,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1
9040-KZVWO,0,0,26,75.5,2018.1,74.74444444444444,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0
2645-QTLMB,1,0,7,94.25,669.0,83.625,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,1,1
4806-HIPDW,1,0,1,68.95,68.95,34.475,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
1548-ARAGG,0,0,4,58.5,224.85,44.97,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0,0
6339-RZCBJ,0,0,48,78.9,3771.5,76.96938775510205,True,False,False,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,0,0
4424-TKOPW,1,1,2,93.85,196.75,65.58333333333333,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1,1
4415-WNGVR,0,1,12,79.2,943.85,72.60384615384615,False,True,False,True,False,False,False,True,False,True,True,True,True,True,False,True,False,True,False,0,0
2522-AHJXR,0,0,60,109.45,6572.85,107.7516393442623,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,1,1
0412-UCCNP,0,0,55,59.2,3175.85,56.71160714285714,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0,0
1816-FLZDK,0,0,1,29.15,29.15,14.575,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0
7096-UCLNH,0,0,1,20.05,20.05,10.025,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
8443-ZRDBZ,1,0,4,76.05,318.9,63.779999999999994,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
9136-ALYBR,1,0,1,24.45,24.45,12.225,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
4615-PIVVU,0,0,42,66.5,2762.75,64.25,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,0,0
8885-QSQBX,0,0,1,49.55,49.55,24.775,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0
7479-NITWS,1,0,7,89.35,631.85,78.98125,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0,1
8617-ENBDS,0,0,3,73.6,232.5,58.125,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,1
9385-NXKDA,0,0,72,82.65,5919.35,81.08698630136986,False,True,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False,0,0
0430-IHCDJ,0,0,15,49.0,749.25,46.828125,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0
2959-MJHIC,1,0,4,80.35,307.4,61.48,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
6674-KVJHG,0,0,11,25.2,245.15,20.429166666666667,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,0
1814-DKOLC,0,0,5,25.45,134.75,22.458333333333332,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
4201-JMNGR,1,1,1,55.8,55.8,27.9,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0,1
9351-HXDMR,0,0,72,110.9,8240.85,112.88835616438357,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,1,0
3537-HPKQT,0,0,55,77.75,4266.4,76.18571428571428,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,0,0
2129-ALKBS,0,0,40,26.2,1077.5,26.28048780487805,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,0
5821-MMEIL,0,0,57,19.9,1115.6,19.23448275862069,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
5960-WPXQM,1,0,1,79.05,79.05,39.525,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
0684-AOSIH,1,0,1,95.0,95.0,47.5,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,1,1
8260-NGFNY,1,0,1,25.2,25.2,12.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0
1309-XGFSN,0,1,52,80.85,4079.55,76.97264150943397,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,True,False,0,0
1866-RZZQS,1,1,41,98.4,4187.75,99.70833333333333,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,1,1
6968-URWQU,0,0,43,56.35,2391.15,54.34431818181818,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,0,0
4742-TXUEX,0,0,47,19.3,890.5,18.552083333333332,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0
9631-XEYKE,0,0,3,50.4,137.25,34.3125,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
8631-NBHFZ,1,1,66,79.4,5154.6,76.93432835820896,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,False,0,0
1335-MXCSE,0,0,55,55.25,3119.9,55.7125,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,0,0
8873-TMKGR,0,0,29,19.1,529.5,17.65,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0
8800-JOOCF,0,0,12,84.05,966.55,74.35,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
1469-LBJQJ,0,0,66,105.2,6936.85,103.53507462686568,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,1,1
4958-XCBDQ,1,1,35,101.4,3496.3,97.11944444444445,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,1,1
8337-UPOAQ,1,1,10,89.8,914.3,83.11818181818181,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,0,1
0064-YIJGF,0,0,27,75.75,1929.0,68.89285714285714,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
2386-OWURY,0,0,58,95.3,5817.7,98.60508474576271,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,1,1
1725-IQNIY,1,0,54,109.75,6110.2,111.09454545454545,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,1,0
0310-VQXAM,0,0,9,19.85,178.8,17.880000000000003,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
6598-RFFVI,1,0,2,19.3,28.3,9.433333333333334,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
3453-RTHJQ,0,0,6,69.1,435.0,62.142857142857146,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
6712-OAWRH,1,1,26,91.25,2351.8,87.10370370370372,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1,1
6278-FEPBZ,0,0,9,20.25,186.15,18.615000000000002,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
4280-DLSHD,0,0,8,54.75,445.85,49.53888888888889,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,0,0
1508-DFXCU,0,0,12,81.45,912.0,70.15384615384616,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1
8614-VGMMV,1,0,15,49.1,679.55,42.471875,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0
7868-BGSZA,0,0,43,80.2,3581.6,81.39999999999999,True,True,False,True,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,0,0
2800-QQUSO,0,0,42,100.3,4222.95,98.20813953488371,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,1,1
2930-UOTMB,1,0,31,65.25,1994.3,62.321875,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,0,0
7973-DZRKH,0,0,66,90.95,5930.05,88.50820895522388,False,False,True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,False,False,1,0
5914-DVBWJ,1,1,18,85.45,1505.85,79.25526315789473,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,0,1
7698-YFGEZ,0,0,1,20.0,20.0,10.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
2533-QVMSK,1,0,61,94.1,5638.3,90.94032258064516,True,True,False,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,1,1
9773-PEQBZ,0,0,10,79.85,797.25,72.47727272727273,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0,1
8644-XLFBW,1,1,1,71.65,71.65,35.825,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1
0650-BWOZN,0,1,18,73.55,1359.45,71.55,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,0,1
8625-AZYZY,1,0,24,104.65,2542.45,101.698,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,1,1
7785-RDVIG,0,0,3,19.3,54.7,13.675,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0
9602-WCXPI,0,0,50,20.15,989.05,19.39313725490196,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,0
